# 5000 of 20000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 28
# Maximum y: 28
# Maximum z: 28
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 2
# Local subdomain 0 boundaries (-0, -0, 14) - (14, 14, 28)
# Local subdomain 1 boundaries (14, -0, 14) - (28, 14, 28)
1 5.48666397086345 13.5039992658421 26.4485282509122 ex
2 1.76347848516889 13.1416207891889 27.3715470514726 ex
3 2.77632608287968 5.98896163678728 19.0929455063306 ex
4 1.17528953985311 4.80949607561342 27.9903720910661 ex
5 2.91685773129575 11.5466230548918 20.7563492087647 ex
6 6.11551209096797 9.28658027690835 15.3640287236776 ex
7 10.3559907011222 1.26186910457909 25.9006888975855 ex
8 2.107819278026 5.11179620027542 25.5988464145921 ex
9 4.02911550062709 5.73789562564343 17.679535896983 ex
10 5.89886861038394 8.65807723882608 23.0365509158 ex
11 13.448754838435 7.19281324651092 21.7711346875876 ex
12 3.3739049541764 11.3803490391001 14.6079056479502 ex
13 7.88545575272292 6.80537110450678 19.6561923339032 ex
14 12.1935362610966 0.387361940927804 19.8491424873937 ex
15 12.6221863669343 12.2265061342623 24.9838936321903 ex
16 4.07810343452729 8.64080852130428 21.9737563987728 ex
17 1.98752167238854 2.27361814398319 17.9057547857519 ex
18 5.07824893295765 0.64162912289612 23.6572509096004 ex
19 8.09648818708956 5.90184546704404 23.7952883774415 ex
20 9.34041217551567 13.6040528556332 24.1105370644946 ex
21 11.9113851296715 12.7553378380835 26.2773229209706 ex
22 11.2331025360618 4.10090607800521 14.5359817969147 ex
23 0.437763492343947 1.75815265113488 26.7888672600966 ex
24 4.68958452879451 7.53747401433066 24.7755286921747 ex
25 8.98056627623737 3.16587880766019 26.5533771438058 ex
26 1.03417490702122 10.5129082209896 25.9246741929092 ex
27 9.51913459901698 1.20184379932471 20.4667603843845 ex
28 10.827638547169 11.855110245524 22.4848824581131 ex
29 1.03537859790958 3.32382233464159 21.6851849332452 ex
30 5.2750241777394 4.59389358758926 20.4023715273943 ex
31 12.9067519004457 9.30688989628106 19.694992323406 ex
32 2.50495033781044 7.84726945240982 19.7995083655696 ex
33 5.17610756005161 4.18862453475595 21.2823156616651 ex
34 13.0532127767801 12.2599008965772 22.5909159162547 ex
35 6.26845458219759 7.20094985864125 24.838446942158 ex
36 8.41211789986119 2.39270001836121 23.5241747079417 ex
37 4.76515480689704 1.46754083503038 14.170451004291 ex
38 6.61012125294656 1.19407790992409 26.8310353448614 ex
39 2.92623990029097 2.02686784509569 19.3473548912443 ex
40 13.9298232202418 3.50940682995133 26.9721265058033 ex
41 10.7831787043251 12.7065786484163 24.3594590369612 ex
42 4.1196194596123 3.02035897807218 14.5190204123501 ex
43 5.12880620849319 8.16931325150654 17.0381550006568 ex
44 8.90436082007363 9.65113825164735 24.7290874698665 ex
45 7.13238541339524 0.939761135261506 20.7446083291434 ex
46 2.39119783951901 10.2223237000871 19.5518419649452 ex
47 2.41361646796577 6.09296707087196 20.5696459286846 ex
48 13.0510943147819 13.0922314329073 26.9085554929916 ex
49 12.3497176428791 0.976291287690401 18.7966816797853 ex
50 8.59733292832971 10.149234310491 24.3933450214099 ex
51 8.51216859510168 1.86488211480901 15.4065751323942 ex
