# 5000 of 20000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 28
# Maximum y: 28
# Maximum z: 28
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 2
# Local subdomain 0 boundaries (-0, 14, 14) - (14, 28, 28)
# Local subdomain 1 boundaries (14, 14, 14) - (28, 28, 28)
1 10.7456805955153 26.7325517458376 25.1516811493784 ex
2 11.525076035643 27.2576312674209 17.3872307101265 ex
3 0.221891634399071 27.190118196886 27.1870770291425 ex
4 9.11351954611018 23.6476592861582 26.274961297866 ex
5 1.6319539938122 23.6065092380159 17.2918939853553 ex
6 1.8901781544555 22.8357332560699 25.7702646434773 ex
7 7.2846065342892 17.7744295005687 17.4668815282639 ex
8 11.533180400962 27.2108666626737 24.4841534309089 ex
9 12.2457934480626 17.2818245405797 15.4147909616586 ex
10 3.90720498422161 24.2249186828267 22.4135906083975 ex
11 5.000892537646 20.9093577510212 25.8962704930454 ex
12 13.5010903328657 16.5308338338509 24.079810930416 ex
13 13.7611276151147 16.8331899975892 27.567845845595 ex
14 11.5711659339722 21.8797498268541 19.7658632842358 ex
15 11.2308768003713 20.4599882147741 22.919907347532 ex
16 0.266137929400429 16.0572968153283 25.3615625067614 ex
17 10.0527873658575 26.9916153706145 23.1414105496369 ex
18 0.301644171588123 26.6281796647236 14.6082582517993 ex
19 7.96713397628628 26.9070638651028 25.3187126712874 ex
20 12.314808863448 23.6707427015062 17.9032529362012 ex
21 12.1741312209051 24.0375376699958 20.0411957066972 ex
22 5.15714599518105 25.4230060353875 20.8125367520843 ex
23 3.458776375046 17.0061824864242 24.4491486132611 ex
24 10.6836556384806 25.1807149951346 15.0280696263071 ex
25 7.16608035215177 14.9754024671856 19.5021771700121 ex
26 10.7217874282505 25.0136423984077 14.1071370707359 ex
27 9.20462888595648 21.1442341548391 18.7079453908373 ex
28 0.357433774741367 15.4884698728565 17.1646018405445 ex
29 12.2183221310843 20.6263080479112 15.4824207648635 ex
30 0.315756095573306 26.1517519706395 17.4712090939283 ex
31 12.990702314768 26.9481555859093 27.509149952326 ex
32 9.68930089124478 23.74159472459 16.2267472855747 ex
33 3.49796725297347 26.2482289704494 24.8759079794399 ex
34 4.32488983264193 20.5442615794018 24.198665230535 ex
35 4.07154084253125 18.3589858640917 17.3653638239484 ex
36 2.69142255745828 26.0671908671502 15.2833271378186 ex
37 1.70912047917955 14.0736768352799 23.0742256415542 ex
38 6.59152464196086 14.3851360527333 21.1192321169656 ex
39 2.39180697128177 24.6736166016199 27.8895707945339 ex
