# 5000 of 20000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 28
# Maximum y: 28
# Maximum z: 28
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 2
# Local subdomain 0 boundaries (-0, 14, -0) - (14, 28, 14)
# Local subdomain 1 boundaries (14, 14, -0) - (28, 28, 14)
1 4.18851820193231 23.4540849481709 2.0564328096807 ex
2 6.46339671988972 17.8179890401661 9.79930252279155 ex
3 5.4191273925826 18.5797259293031 2.40117668872699 ex
4 5.97572167566977 18.0156242472585 10.2315527698956 ex
5 9.20478112343699 22.4913971493952 13.5841484605335 ex
6 6.04526772117242 16.2802510522306 7.07197310402989 ex
7 9.94931678008288 15.5150102828629 2.10269840667024 ex
8 3.06989529752173 24.8456343910657 3.45689672301523 ex
9 10.1478440531064 20.0044782776386 8.39559562015347 ex
10 9.00698967440985 27.5550921356771 7.32014846103266 ex
11 7.77344554057345 21.3744687431026 12.8590994169936 ex
12 10.4204121027142 23.0386736099608 12.5799507838674 ex
13 0.731855347752571 17.699815553613 13.5729993931018 ex
14 3.10789475846104 16.1544419666752 3.51425893884152 ex
15 6.62841954827309 21.2558389485348 3.33113565016538 ex
16 1.52109948103316 15.83795156423 13.3798846181016 ex
17 0.746580424951389 19.6835991367698 6.38389513408765 ex
18 10.2440775569994 16.1900994572788 5.00407461123541 ex
19 6.30470585264266 22.6797435733024 10.423136174446 ex
20 12.6714047512505 24.049570329953 0.529954840429127 ex
21 13.1490987483412 24.6610946734436 5.93387191952206 ex
22 10.5237643239088 19.8327633524314 12.2926686648279 ex
23 10.1800288017839 16.0612727783155 9.01446077041328 ex
24 4.70377047872171 20.5827715818305 1.79257146292366 ex
25 0.0877162767574191 20.1503765725065 8.6988381119445 ex
26 13.4606105876155 22.5338580664247 11.3312551113777 ex
27 13.2521150647663 22.0033536120318 3.32511010020971 ex
28 1.24005555128679 23.0024272454903 6.91531411022879 ex
29 1.89000379550271 20.4261580507737 6.21772434026934 ex
30 11.474119765684 14.2339837772306 4.39962697285227 ex
31 2.15645791776478 23.2590614755172 7.6109550348483 ex
32 5.59093957371078 16.2601017311681 6.65407396620139 ex
33 7.47171476995572 17.8539257859811 8.10588943958282 ex
34 12.226356662577 19.9556475849822 7.79961266578175 ex
35 5.4311434852425 24.1619616779499 3.99456396792084 ex
36 12.0441806996241 14.0886062476784 2.52119467779994 ex
37 8.67746684001759 27.0239482435863 11.8680707532912 ex
38 7.22972936672159 25.5574438690674 13.4596876821015 ex
39 1.82013297290541 23.9216003434267 11.7519740355201 ex
40 4.90295195765793 16.1241514142603 6.93144036550075 ex
41 9.06422544782981 27.5957689397037 10.459313207306 ex
42 11.4224971639924 22.2360840539914 0.947142967954278 ex
43 7.32711425120942 20.5697756868321 1.07238065917045 ex
44 0.0217578273732215 25.3842072149273 2.84254452167079 ex
45 8.38221296505071 27.8784983388614 12.3288834230043 ex
46 2.40162029326893 17.3834164408036 13.6891608927399 ex
47 5.89433996286243 27.7847343867179 2.94269643165171 ex
48 2.41425075312145 18.2897657579742 2.92560891504399 ex
49 9.29280139668845 18.2023190238979 6.42741000582464 ex
