# 1000 of 4000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 16
# Maximum y: 16
# Maximum z: 16
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 2
# Local subdomain 0 boundaries (-0, 8, 8) - (8, 16, 16)
# Local subdomain 1 boundaries (8, 8, 8) - (16, 16, 16)
1 2.59223804879002 10.9058420227375 8.87032161210664 ex
2 4.70418017404154 13.8171641607769 12.2927424737718 ex
3 3.44404397672042 8.97273059911095 11.4434847617522 ex
4 1.82060135807842 10.771970770089 15.3324232001323 ex
5 5.62186275562271 8.71296461066231 13.461378101958 ex
6 4.66734576690942 15.9298517743591 15.019520570524 ex
7 1.10169033030979 12.7564795678481 8.69910763273947 ex
8 7.31583004421555 15.7335783133749 8.41145423264243 ex
9 0.351179512217641 15.1785480477847 8.92586058634333 ex
10 5.37976359995082 9.9009769288823 12.710205974523 ex
11 3.79920719261281 11.3116372770164 8.43019611178897 ex
12 3.26839995780028 12.8386987517588 9.96352111711167 ex
13 6.58182641211897 8.36569322133437 13.7474376575556 ex
14 6.5603616470471 12.348640574608 13.8566126741935 ex
15 2.02612164593302 8.37646072730422 14.6640624359716 ex
16 0.946356653701514 12.1167947596405 15.5518152965233 ex
17 1.9335788267199 15.6299213215243 11.8820023783483 ex
18 2.57148969569243 13.7241664025933 8.41247220593505 ex
19 7.81763182790019 11.7116372659802 12.1349163805135 ex
20 1.61156476498581 14.6273277199361 14.6764029392507 ex
21 7.33973897946998 11.0902065967675 11.7649102022406 ex
22 0.131617637118325 14.0190164521337 8.07684677257203 ex
23 4.77496024779975 14.6214796053246 12.8643063402269 ex
24 4.7543094905559 13.540370087605 9.92570638400503 ex
25 7.31644814298488 9.74140703422017 13.4693996014539 ex
26 4.64724392676726 14.6987851632293 8.31431470648386 ex
27 4.69371688435785 11.3816810692661 9.87954141851515 ex
28 0.348175695631653 10.8613411791157 9.90754219237715 ex
29 4.63413471519016 14.6712020609993 10.755651227897 ex
30 2.46898264228366 13.9078526711091 11.8568576714024 ex
31 7.51470777019858 15.8275870867074 13.3633506696206 ex
32 2.8466787096113 11.837374557741 10.4956610202789 ex
33 7.3237965691369 12.1677882296499 15.7129969736561 ex
34 3.01166665833443 12.7927281998564 8.8124209404923 ex
35 0.464261069661006 9.0706706487108 11.4125582647976 ex
36 5.71431021601893 13.4817132581957 8.57395380316302 ex
37 3.75970460334793 9.87583376513794 13.7739444607869 ex
38 3.89276475156657 12.6369650296401 11.8867855998687 ex
39 4.26075310097076 10.2823205681052 13.9307955980767 ex
40 1.8338478859514 11.307946322253 9.07609310816042 ex
41 6.10479860752821 8.38079802785069 15.9058223823085 ex
42 7.14757078047842 14.0395444100723 12.5067576169968 ex
43 7.40681019355543 12.567923201248 11.1860776487738 ex
44 2.88767325785011 8.05814165226184 12.9770162426867 ex
45 7.27467549755238 15.9476140900515 15.5574500521179 ex
46 5.36698495480232 11.5518694012426 14.2481102589518 ex
47 4.34725778293796 11.937186957337 15.4136940271128 ex
48 1.16749591287225 9.90104959974997 13.7957053505816 ex
49 6.51752338185906 12.8875748121645 12.1727816089988 ex
50 2.8639231743291 8.91627349867485 9.88215818884782 ex
51 7.43363803299144 8.99597191857174 11.4295437247492 ex
52 5.17504473472945 13.3576423716731 13.5799936535768 ex
53 5.83174192742445 10.9223400580231 13.2856700133998 ex
54 4.48574590170756 14.8057150966488 9.54214820172638 ex
55 3.85703622014262 10.7069398167077 8.09958852548152 ex
56 6.32936702342704 9.04883719235659 15.2428125382867 ex
57 3.7788835640531 11.9740879733581 9.37008154252544 ex
58 5.56510479818098 15.2068555287551 12.2612913711928 ex
59 3.35985038848594 8.30527392495424 10.1742261147592 ex
60 2.33812822494656 13.9453240020666 15.2628629100509 ex
61 6.40440219314769 8.94676599907689 9.28904702793807 ex
62 3.41051949909888 14.2227678110357 13.9544398556463 ex
63 0.824294551741332 9.10810283059254 8.82487740693614 ex
64 3.14215978560969 8.67838757112622 14.3300933267456 ex
65 4.35467126546428 8.19507913431153 10.2372190088499 ex
66 2.38125027995557 8.26844908972271 11.8466072215233 ex
67 6.78644026257098 10.0167157081887 14.3444653528277 ex
68 0.501473403768614 8.56316506350413 14.360077415593 ex
69 1.86960013885982 12.7785424913745 13.6862400525715 ex
70 6.55483512324281 14.3814902585 9.2735636997968 ex
71 1.45410761400126 12.9318639833946 10.4142720347736 ex
72 2.44375202571973 14.9931004405953 10.6827698785346 ex
73 2.04516528057866 9.93169621587731 14.7598308965098 ex
74 5.96765077114105 8.92359045590274 10.4036600191612 ex
75 0.367657017195597 13.4841569834389 9.66414076485671 ex
76 0.253167332382873 11.1506436876953 12.7527366688009 ex
77 7.55498682940379 12.2028200607747 12.478506519692 ex
78 5.4312287394423 15.717945930548 10.5790719927754 ex
79 1.422581827268 9.07714578928426 14.427317959955 ex
80 1.73624250828288 14.5767899747007 12.1303092318121 ex
81 0.801034832373261 10.9075925776269 13.2201369258109 ex
82 4.6455178221222 12.1935637169518 14.8618095717393 ex
83 3.17524136370048 13.6828625123017 9.102980786236 ex
84 1.24754056148231 11.9586457947735 8.86434158263728 ex
85 5.20197702315636 13.6269155251794 15.0711432516109 ex
86 6.46538402908482 8.50183337670751 11.8248798737768 ex
87 0.00949095049872994 11.1795940485317 11.0164854356553 ex
88 0.624314581044018 9.32403804757632 10.5827578597236 ex
89 2.47306780377403 11.0806489817332 8.72760246903636 ex
90 5.86375312739983 14.9778775668237 14.575120577123 ex
91 7.38606536085717 9.5859579173848 14.7457941314206 ex
92 4.59732750803232 10.6453879615292 8.55581021285616 ex
93 4.25319490535185 9.16544929263182 12.3519569085911 ex
94 6.12027099006809 9.7836947995238 8.54167252732441 ex
95 0.340099786641076 10.6407493883744 10.5387241002172 ex
96 4.61393102933653 10.4498183070682 9.67946450179443 ex
97 3.28353026672266 12.9428419291507 10.8673395956866 ex
98 5.3479602613952 8.53666396159679 9.27986108791083 ex
99 7.04318876354955 11.9484450255986 15.6268588684034 ex
100 3.70483315805905 14.0007660500705 11.3789991771337 ex
101 5.14426228147931 8.20459120091982 12.3884367288556 ex
102 3.75268253870308 11.040956474375 13.1262018408161 ex
103 4.36547467601486 12.0599638978019 11.8365820487961 ex
104 6.3000032431446 14.9689211859368 11.7838538694195 ex
105 3.7858603366185 8.78633665386587 15.9326074921992 ex
106 2.6509063236881 9.69742374261841 11.4945486565121 ex
107 7.8777086220216 13.0664957521949 15.0878075207584 ex
108 2.04539585392922 12.0247970633209 8.50235243653879 ex
