# 1000 of 4000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 16
# Maximum y: 16
# Maximum z: 16
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 2
# Local subdomain 0 boundaries (-0, -0, 8) - (8, 8, 16)
# Local subdomain 1 boundaries (8, -0, 8) - (16, 8, 16)
1 7.69867485133 7.42620117869228 13.7653896529227 ex
2 6.1185925763566 0.448608481092378 15.8147036565933 ex
3 7.56569010415114 2.02565369196236 11.5367128141224 ex
4 4.89051849278621 1.92705041705631 9.99337679124437 ex
5 2.88494895817712 2.19240873493254 14.4305415276904 ex
6 4.027833892731 4.45286331418902 14.8076997189783 ex
7 4.59154375898652 1.82966515631415 14.8079343086574 ex
8 7.08741400111467 3.28787406673655 9.61387585476041 ex
9 2.57836223300546 4.08233677526005 9.01305618230253 ex
10 7.71055872039869 6.43047005753033 10.5605748295784 ex
11 2.12773478031158 2.87199294380844 9.54820499219932 ex
12 7.13314935751259 7.5718883825466 14.7645135463681 ex
13 1.48098481213674 5.65096088917926 14.8702707542107 ex
14 1.45047622313723 1.3939872586634 14.5817701597698 ex
15 7.21889053215273 2.08420932618901 8.34514878760092 ex
16 3.91736400639638 7.08829091116786 15.822285534814 ex
17 3.1520575187169 4.50052121584304 11.1636536116712 ex
18 5.58288994780742 4.48874657531269 9.76148193771951 ex
19 3.4483021912165 4.24972742027603 15.7292952621356 ex
20 0.177947126328945 1.43832743237726 8.72354801977053 ex
21 0.697792708408087 7.45586906024255 13.2914120606147 ex
22 5.75441964436322 0.372196760727093 13.2222105655819 ex
23 0.149768413975835 3.93313152808696 10.9126082020812 ex
24 2.0774136071559 0.446396639337763 13.8748657561373 ex
25 7.27745707402937 1.94470456661656 15.1324374203105 ex
26 5.41467410698533 3.44843269139528 11.2913606557995 ex
27 5.3566785629373 6.99990034289658 8.60893298313022 ex
28 6.00075582624413 3.20886326488107 11.9679094979074 ex
29 3.34552014805377 6.70960879698396 13.5990046779625 ex
30 4.85219735465944 4.73414677847177 15.9562919877935 ex
31 2.15527562983334 7.72657212847844 12.9366069338284 ex
32 7.70720743457787 5.63742152531631 15.0312733282335 ex
33 6.61854211916216 1.81005359999835 9.8133768227417 ex
34 7.93923452706076 2.06970324134454 9.14824587595649 ex
35 7.21553943911567 2.908015943598 10.6693207100034 ex
36 0.0556472248863429 0.412880461895838 8.53723562601954 ex
37 3.34915982955135 1.38782312674448 12.5514732787851 ex
38 2.35493027069606 5.06029813876376 11.803796188673 ex
39 6.40930979466066 5.35163558879867 9.86217572400346 ex
40 2.54072305932641 3.63010225910693 11.6933635333553 ex
41 0.310239480575547 7.92710295598954 8.57009329134598 ex
42 3.16833251644857 2.59818914229982 8.35884252097458 ex
43 7.5230264372658 0.548198443837464 13.7990335421637 ex
44 3.25255421176553 2.71913746534847 14.8394560704473 ex
45 7.53099597850814 1.49766793567687 13.9362415634096 ex
46 7.85646243207157 6.02662662719376 15.8910509366542 ex
47 7.88429607334547 4.31698539969511 10.623969236156 ex
48 6.77093059313484 4.38406558334827 8.68358435784467 ex
49 0.63695334084332 3.70529882982373 15.9996749993879 ex
50 0.909423145232722 7.07682880875655 12.7095593751874 ex
51 6.31636649533175 0.891569003695622 14.4829238068778 ex
52 2.87271855981089 3.20248712482862 14.8550471055787 ex
53 6.16655264724977 4.80686755129136 10.033509142464 ex
54 5.8772314931266 3.83831661310978 14.613378345035 ex
55 7.69458584510721 2.31895538768731 13.4647850561887 ex
56 4.52319113980047 6.2660094127059 14.0497237057425 ex
57 6.38254688656889 0.472994922427461 8.38314076885581 ex
58 4.54390816041268 7.16228493652306 14.6767868464813 ex
59 2.32660520728678 6.63228333648294 15.2062187523115 ex
60 7.77112096990459 4.23537556151859 13.7703353096731 ex
61 0.461748227244243 7.35044129518792 14.1429723985493 ex
62 0.0326011928264052 1.40936700650491 10.0391843202524 ex
63 6.25845437822863 1.92321117874235 14.8686175777111 ex
64 0.49949957174249 5.22100595664233 12.1892842680681 ex
65 7.59473261004314 4.80800051195547 11.8902889471501 ex
66 0.704199154861271 5.35183898243122 15.7927112705074 ex
67 4.90742433886044 1.73862359113991 12.318283124594 ex
68 3.90341373742558 2.37521560257301 15.0793918834534 ex
69 1.42454404593445 5.26426904043183 12.8812490487471 ex
70 7.47124172956683 0.580669589107856 8.20635188510641 ex
71 1.94213171396405 2.32388622034341 14.2618225552142 ex
72 0.289200438419357 6.65931325568818 12.2750519872643 ex
73 2.27479635202326 5.50058857863769 12.6961571467109 ex
74 7.40781358396634 0.989721363643184 11.16104203742 ex
75 2.57805887539871 7.38603519019671 15.46744255675 ex
76 5.31143639073707 3.08096421207301 9.71283179940656 ex
77 0.304355059517547 2.7727664350532 13.6254597543739 ex
78 1.93528713006526 3.72848303196952 11.9493448194116 ex
79 4.40310550411232 4.71403506956995 13.5806751919445 ex
80 3.86275369487703 1.93218055856414 10.2613886951003 ex
81 4.42036785883829 2.55345655907877 15.399361519143 ex
82 3.60904087359086 3.85698155849241 14.2348795023281 ex
83 5.11111707240343 0.541918286820874 10.3763306019828 ex
84 4.48236977518536 3.37566219037399 11.9553357113618 ex
85 2.66833472577855 6.69624440558255 14.1764293776359 ex
86 2.14024456124753 4.35619916301221 15.3362963504624 ex
87 5.96879869210534 5.75168507988565 12.7687412106898 ex
88 6.76705441158265 4.37917527602986 13.4835855620913 ex
89 3.72560341237113 2.91483783093281 13.9809511296917 ex
90 6.66550261434168 5.45770232565701 11.6509459007066 ex
91 1.66899688099511 3.32562777306885 15.8312038665172 ex
92 0.565944665577263 7.83642879500985 15.3088552944828 ex
93 7.98969847755507 0.552459849510342 14.8864968090784 ex
