# 1000 of 4000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 16
# Maximum y: 16
# Maximum z: 16
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 2
# Local subdomain 0 boundaries (-0, -0, -0) - (8, 8, 8)
# Local subdomain 1 boundaries (8, -0, -0) - (16, 8, 8)
1 4.57348639913835 2.20721681579016 3.58607287169434 ex
2 0.0766535997390747 2.66622868250124 7.56875562551431 ex
3 0.810357086127624 4.32647881261073 3.53706739959307 ex
4 4.58736552135088 1.19235404906794 1.72862408775836 ex
5 3.94133391068317 0.521322329062968 6.04786794236861 ex
6 4.8584143742919 0.843856908613816 6.31421620445326 ex
7 1.71275174804032 1.86641867784783 1.35666847182438 ex
8 6.22700327378698 1.50671257101931 5.88687052275054 ex
9 2.25613607978448 7.24579864693806 5.08995177200995 ex
10 6.68408191995695 3.13506328454241 0.177493393886834 ex
11 7.55476603610441 4.30479070451111 0.0580698186531663 ex
12 5.4881387706846 0.80375561164692 1.52355076093227 ex
13 2.75791566446424 1.74228468653746 4.94556751986966 ex
14 3.84940377040766 1.07742114714347 4.75544920866378 ex
15 6.02039626729675 2.51019050460309 4.97223081788979 ex
16 2.89783306140453 3.37838619132526 5.11142174177803 ex
17 4.25328428833745 2.43669808469713 6.43070025090128 ex
18 7.42356717935763 2.66984502249397 3.20627838931978 ex
19 6.75806981814094 7.25412147329189 0.665528876241297 ex
20 4.63763761543669 0.426320884842426 4.16653566993773 ex
21 4.49781439476646 4.10417093359865 3.5290383794345 ex
22 1.55700072250329 2.52076234202832 6.58544640499167 ex
23 2.25796152371913 2.58065249677747 1.70826722565107 ex
24 6.85298535693437 4.95213079242967 1.36615136102773 ex
25 7.91452685464174 3.52911785943434 2.25442654755898 ex
26 6.89992510108277 2.02280181390233 3.60363264754415 ex
27 5.43712904746644 7.89724537380971 1.25739550031722 ex
28 2.48473117384128 4.04500673874281 5.96286690910347 ex
29 5.19044045731425 7.38735813437961 4.00457213283516 ex
30 4.86648440314457 3.95580657990649 0.590258604846895 ex
31 5.22996973246336 7.66930101090111 0.412038154434413 ex
32 7.37331650662236 4.95667008496821 3.91013821703382 ex
33 1.58543197042309 6.59250808157958 7.45733420550823 ex
34 5.31573434919119 3.1547850552015 3.59404513170011 ex
35 2.93054573633708 0.109228297136724 3.69186012563296 ex
36 1.15508527192287 1.29596510343254 4.93920230865479 ex
37 0.234521412989125 2.81330647482537 6.44429783313535 ex
38 1.88413291610777 5.52164149726741 3.53339559957385 ex
39 0.90875969035551 4.66405453835614 4.47267252230085 ex
40 0.179406113224104 3.09951213211752 1.85731955966912 ex
41 4.41952265426517 0.84604675672017 7.13384255906567 ex
42 7.85608900198713 0.595139018958434 2.55479490966536 ex
43 0.0206169767770916 4.49308411241509 6.18414820288308 ex
44 2.00712240836583 6.74288296117447 3.6971701704897 ex
45 0.428102812729776 7.15778454090469 3.48224879079498 ex
46 5.58246887126006 6.02602598699741 6.80006350693293 ex
47 4.91975231026299 5.57791651482694 0.860850706230849 ex
48 4.24145619408228 6.12820324767381 3.4354744986631 ex
49 4.02650870056823 4.80780577706173 1.24889349215664 ex
50 4.22608177480288 5.21541183488443 7.48524677474052 ex
51 0.238704204559326 1.48876396613196 7.21585932839662 ex
52 7.37528080539778 6.83764832396992 6.10132220666856 ex
53 0.764351030113176 2.34341325657442 3.14839378814213 ex
54 5.89181235060096 7.12069091713056 3.97581772087142 ex
55 7.38962922967039 3.58031771262176 6.15672941785306 ex
56 7.18965046433732 1.24502648948692 3.03365790774114 ex
57 3.8037156839855 2.49244870361872 0.0765469446778297 ex
58 7.73088575527072 3.18453853577375 3.08556141937152 ex
59 3.31989455618896 7.06712755188346 0.0592533550225198 ex
60 2.46110392408445 2.90818565897644 5.76984917349182 ex
61 4.61921095242724 2.26270979223773 5.15332769020461 ex
62 6.87500994605944 6.56525193341076 4.93891342473216 ex
63 4.55325937201269 6.39160348521546 2.52241562213749 ex
64 5.25321479118429 3.5851154064294 0.30363065819256 ex
65 1.94693913683295 0.753256720490754 3.34663395443931 ex
66 0.478119741426781 3.94423490879126 6.72039317036979 ex
67 3.17114873509854 2.44665280263871 7.0694556387607 ex
68 6.92438751645386 5.88454670761712 1.16511951177381 ex
69 5.34750410332344 5.09662690921687 2.24702100735158 ex
70 7.67816076288 1.33545727306046 1.10901356022805 ex
71 3.38375378563069 1.36385183990933 1.98277165344916 ex
72 3.61166051961482 7.56717007118277 2.68714302126318 ex
73 7.40499992133118 7.58961456897669 3.07401100452989 ex
74 7.7519961646758 3.058831094997 1.5278419139795 ex
75 4.17417016578838 0.0132256071083248 0.0144054240081459 ex
76 1.44517758837901 6.04143682634458 0.215411715442315 ex
77 5.90100847766735 5.02588563226163 3.82256133574992 ex
78 0.277103678556159 0.870365852257237 4.83572436403483 ex
79 4.51373121025972 4.11270816228352 0.729541838169098 ex
80 2.37682999297976 1.67590115708299 3.79851893847808 ex
81 4.13494267500937 6.72141655115411 5.34271339909174 ex
82 5.50028035580181 6.97699848096818 4.69097166834399 ex
83 2.30431890417822 5.9593199971132 4.0111368955113 ex
84 7.26036253082566 1.1398289562203 7.55755550484173 ex
85 3.98669481091201 0.464297965168953 3.44735922780819 ex
86 5.98058472760022 5.37274780799635 5.30623653181829 ex
87 1.83004240412265 0.506432600785047 2.83125807507895 ex
88 6.26864401763305 4.63784934417345 2.17383177019656 ex
89 6.39321920392103 3.81073979334906 6.980240753619 ex
90 5.59225626545958 6.74240533029661 1.03947588871233 ex
91 6.29961035493761 7.81244071573019 6.75298430398107 ex
92 7.22383876494132 2.52195013873279 6.57649716967717 ex
93 7.13032191433012 7.20816510519944 5.36600609100424 ex
94 4.21620900020935 2.97168224095367 2.54087574826553 ex
95 3.60739817284048 2.53544774954207 5.99509328883141 ex
96 2.07531842635944 7.54992519668303 0.0575602592434734 ex
97 0.30340095073916 5.03741810144857 0.872340630041435 ex
98 6.02833211747929 1.78668800857849 6.01249287696555 ex
99 0.52883029053919 0.831691900966689 7.28439696063288 ex
100 1.77468927414156 7.54954114556313 4.79362756572664 ex
101 5.47601623646915 5.22072067926638 1.77917187591083 ex
102 6.5164822016377 6.72973404591903 2.73951881937683 ex
103 2.12165004410781 1.79331403155811 5.92787311528809 ex
104 1.93605819181539 6.08864806150086 1.03962296689861 ex
105 6.91890900582075 4.50860535027459 4.23235573619604 ex
106 1.65969577152282 4.14084839494899 6.29365021176636 ex
107 5.87404851219617 1.10377694061026 1.89692020136863 ex
108 0.392787449760363 6.55533914105035 3.47619646112435 ex
109 7.75476762698963 1.4364680997096 5.34160279855132 ex
110 4.79704747581854 1.88136461493559 3.92728172591887 ex
111 4.28550294367597 5.94481352949515 6.05501534440555 ex
112 6.31456279521808 6.53298405581154 6.99255199939944 ex
113 3.80666792951524 7.53792277351022 4.86000316427089 ex
114 2.44489849964157 1.03377974266186 2.54855157528073 ex
115 2.19978484371677 1.20689023914747 0.993467646185309 ex
116 3.79618324409239 5.56254413328134 0.761224612826481 ex
117 1.02412949874997 0.676514944061637 5.68645399482921 ex
118 1.86865913891234 3.06585184810683 6.52555339736864 ex
119 1.22132997587323 2.03222377831116 2.20923940395005 ex
120 5.51528225443326 6.08751014689915 7.27179760462604 ex
121 5.8501940604765 6.62307566008531 2.24419757653959 ex
122 1.01041266322136 5.32056107348762 5.86318756896071 ex
123 1.84007888752967 1.96972040971741 7.41336761438288 ex
124 6.89584886329249 5.88861690764315 7.79761677584611 ex
125 7.66776813031174 7.13198319450021 2.00055627059191 ex
126 5.1953323984053 2.70225556776859 3.66722575365566 ex
127 3.27414789539762 2.46536310436204 1.6698716559913 ex
128 2.99791300948709 5.58479744126089 2.53268703329377 ex
129 1.82856168108992 3.38633092748933 5.09768690052442 ex
130 4.80074967350811 3.05985788954422 5.58366661192849 ex
131 1.35665807663463 3.01322272140533 4.60663236188702 ex
132 7.5083244049456 7.44987232075073 7.70798765867949 ex
133 5.73309025750495 1.87305628601462 3.83166395081207 ex
134 7.91945515479892 6.29000840941444 4.64977544010617 ex
135 7.96656258939765 1.03055848041549 2.90718535683118 ex
136 5.00855678529479 5.68504794011824 0.298663534689695 ex
137 1.04899016302079 7.85837481822819 7.32617943058722 ex
138 6.97511952603236 7.82811033981852 1.90260322811082 ex
139 2.02685822220519 6.71374335419387 5.42303977324627 ex
140 5.03050427767448 4.72375652333722 0.60909137642011 ex
