# 5000 of 40000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 36
# Maximum y: 36
# Maximum z: 36
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 1
# Local subdomain 0 boundaries (-0, -0, -0) - (18, 18, 18)
1 17.8380852693226 14.030191111844 17.0248567217495 ex
2 10.6631659793202 10.1000056187622 7.75758108939044 ex
3 9.58585895947181 14.8697618599981 10.8874483285472 ex
4 13.2311543799005 5.35333860293031 3.18420927040279 ex
5 10.931663813768 17.6478137392551 15.0027924953029 ex
6 3.7645171477925 11.138576513622 14.3148303080816 ex
7 0.085870984941721 4.51326106884517 1.31342519517057 ex
8 4.11740535823628 7.31965652597137 3.92974165617488 ex
9 16.5282624911051 4.93724084575661 2.41715233260766 ex
10 3.3595689763315 16.1245738831349 10.8385955709964 ex
11 10.8513295417652 8.102651047986 10.7823063104879 ex
12 4.64973713061772 6.92803289089352 11.4814579458907 ex
13 2.86429243953899 16.76760865096 5.20948781492189 ex
14 4.57431618357077 9.83291992847808 9.95028229942545 ex
15 6.05002533923835 12.4704367259983 3.64861853793263 ex
16 13.1359381431248 15.637990855379 13.4485138789751 ex
17 15.3903812668286 16.5228998258244 0.69807903864421 ex
18 17.6549416668713 9.14888350875117 7.10897163837217 ex
19 5.98816871689633 6.32284988067113 10.126924339449 ex
20 4.09617430367507 16.3363643721677 14.7252168937121 ex
21 16.459309686441 13.7867225466762 15.1580078026745 ex
22 11.672013341682 14.8956368903164 0.868557211477309 ex
23 14.1263811767567 6.25194380502217 9.87964538065717 ex
24 16.7762389956042 14.2203054584097 0.872970968717709 ex
25 7.15538420085795 6.76226063678041 5.18670399324037 ex
26 1.17852819990367 4.20038305665366 7.47250324557535 ex
27 7.2550704497844 15.0621282870416 8.8831364873331 ex
28 14.87809412973 12.7096311654896 4.5968795067165 ex
29 3.83368999511003 1.13248453987762 0.684586390154436 ex
30 17.5298496086616 9.75914021045901 13.9083337082993 ex
31 2.73678356246091 9.77146309660748 11.0126933131833 ex
32 16.8581649938133 7.0643372265622 8.95427461224608 ex
33 5.88078863848932 13.4047229546122 13.3938169581816 ex
34 13.3812744705938 0.532321994425729 17.0391046039294 ex
35 4.54972122539766 0.673138722544536 4.13403292815201 ex
36 7.44992335489951 1.72725695860572 15.9761726087891 ex
37 3.16685511008836 2.76927078142762 9.7526207503397 ex
38 16.2913185444195 2.49444015603513 5.03834764659405 ex
39 10.1305473442189 14.5185070976149 0.0677878095302731 ex
40 0.049702565651387 1.88919288828038 7.24590351991355 ex
41 10.035915014334 6.40733168274164 4.53093564836308 ex
42 12.0818139486946 1.29533392214216 0.0668429504148662 ex
43 9.80706471810117 2.78164174617268 11.5759958655108 ex
44 0.323486384004354 9.54529159585945 17.4733096596319 ex
45 0.0313328637275845 3.9860411467962 5.88953789346851 ex
46 16.7418970882427 14.7684126463719 7.99388488032855 ex
47 2.53638144163415 17.5606347031426 2.52478568255901 ex
48 3.25966631202027 0.164545951178297 4.20603104750626 ex
49 13.6937638751697 10.1775210539345 11.9223282458261 ex
50 17.2295367987826 1.01051586819813 1.00108374631964 ex
51 2.50318425358273 1.10730240796693 7.12970435805619 ex
52 1.90823995531537 13.1647444176488 15.0063864162657 ex
