# 5000 of 40000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 36
# Maximum y: 36
# Maximum z: 36
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 1
# Local subdomain 0 boundaries (18, -0, -0) - (36, 18, 18)
1 28.6718066688627 14.7815367917065 10.292306978954 ex
2 33.7930345605128 1.97977194958366 5.43205101811327 ex
3 21.4185744314454 3.10436605662107 12.8831917771604 ex
4 21.0179316974245 4.41181158879772 2.78106914251111 ex
5 32.5151176028885 2.22060893382877 10.9898673684802 ex
6 33.4024316773284 7.37545789638534 11.3258154939394 ex
7 28.26686446229 0.935678687412292 7.77741831331514 ex
8 35.3691240760963 14.7745175205637 5.45530495932326 ex
9 24.7311318742577 6.4136882990133 0.661176263121888 ex
10 28.2510352304671 10.7525118526537 15.4222517129965 ex
11 30.3764094915241 4.86409179284237 10.0344670941122 ex
12 24.4099008569028 8.19933794438839 10.9893230025191 ex
13 18.1422174903564 3.77151498640887 1.03595484117977 ex
14 34.5332991962787 12.5114178545773 2.75736467726529 ex
15 32.9295376345981 12.12727562082 0.559069902636111 ex
16 35.20197655214 14.8406219135504 0.652153034228832 ex
17 33.0679820349906 4.7440880886279 8.71325838356279 ex
18 35.1733253127895 11.625301399501 1.61480482458137 ex
19 34.6736704499926 11.9515380184166 14.2753643430769 ex
20 26.940157355275 13.0608935514465 9.94472306291573 ex
21 33.2346186263021 17.2592397686094 13.3759988592938 ex
22 34.4201926928945 8.46141967317089 16.5918160174042 ex
23 28.0559424036182 12.8082419694401 14.1795324755367 ex
24 34.7646585605107 5.68842139397748 14.2578226062469 ex
25 35.964209278347 12.5370311597362 8.97313157259487 ex
26 30.7744211768731 8.74375790520571 11.5084116728976 ex
27 35.1443900121376 1.70240545528941 5.710555952508 ex
28 35.7254665673245 1.86299017025158 11.894584109541 ex
29 18.7843691199087 15.4445263927337 16.3652556377929 ex
30 30.8492944219615 1.66640330501832 1.82839870243333 ex
31 19.0771974676754 11.9406607681885 3.48154456191696 ex
32 26.8251554463059 8.1149498091545 9.85112886410207 ex
33 28.1394291231409 13.9914839665871 15.3333833580837 ex
34 25.2558210971765 8.39601428690366 17.5079691528808 ex
35 28.7534233217593 2.9812494921498 17.9023973303847 ex
36 34.2977634142153 8.92748494981788 7.33095585461706 ex
37 34.7034446671605 6.2379734069109 0.76322110183537 ex
38 22.3779394982848 13.1099321320653 9.31488828081638 ex
39 19.0909716971219 0.188381249085069 9.84943625633605 ex
40 20.1751594347879 9.43046854576096 8.19035572535358 ex
41 28.5592793063261 10.6129549283069 4.60222974838689 ex
42 31.8647055269685 13.1123825898394 0.99367535347119 ex
43 33.3574385482352 7.75805507414043 6.34727978636511 ex
44 35.6409658766352 12.9207737401593 1.76396074378863 ex
45 35.0213449131697 17.1408879088704 7.38600027840585 ex
46 28.123932772316 11.133880240377 6.10779436212033 ex
47 21.4666262895335 10.6631396571174 12.7590771573596 ex
48 19.1859465884045 7.38076332444325 0.18010030197911 ex
49 35.7558133997954 5.1250037564896 12.3807028951123 ex
50 26.877820929978 16.8154157837853 3.58594711055048 ex
51 22.2330766960513 4.22697130963206 13.0696732301731 ex
52 19.8088695001788 3.19007873698138 2.23313385224901 ex
53 27.1163618178107 10.7855997367296 17.0921017297078 ex
54 25.530362654943 9.48735813307576 0.166612810688093 ex
55 20.1345802401192 9.09307496622205 12.1477139671333 ex
56 27.8293838035315 14.0728697213344 1.88663429534063 ex
57 26.4721639836207 3.97911837138236 6.68995114648715 ex
58 24.5554470508359 12.5514388892334 17.1744580520317 ex
59 30.8511094697751 5.90076823462732 4.24570387927815 ex
60 23.1781261146534 12.241288987454 0.316031865542755 ex
61 31.4397322009318 13.3222624375485 3.52881425828673 ex
62 28.0595823444892 17.3460351226386 8.91110795433633 ex
63 24.8863832151983 10.9501815116964 13.1225930703804 ex
64 22.072857740568 13.0993343282025 11.6736497874372 ex
65 21.2396335231606 7.15161960176192 3.72506259940565 ex
66 33.6104984453414 9.1219969256781 13.381029228447 ex
67 22.8715846037958 0.649024365469813 9.85065730754286 ex
68 28.8255108930171 3.73535487381741 15.9599209511653 ex
69 18.1385106684174 17.9789079667535 12.52688222914 ex
70 28.7168936477974 9.34082257072441 6.51726728747599 ex
71 24.1669227345847 4.9590147479903 17.6732882107608 ex
72 20.8332711081021 0.767567194532603 16.9076234144159 ex
73 31.3190733727533 8.33343632356264 8.36301400768571 ex
74 28.7432601782493 0.131730464287102 10.9864992266521 ex
75 25.1813128171489 9.59604083630256 7.36062279692851 ex
76 24.6656508212909 8.83176298509352 15.4195963984821 ex
77 29.1176086298656 4.43911493080668 1.08434795332141 ex
78 34.7948422527406 10.5164850857109 10.2803263943642 ex
79 20.6330944292713 13.6934399087913 16.5037531133275 ex
80 31.7750416530762 10.2867974103428 16.9977065182757 ex
81 25.822863465175 10.8708671315107 14.79065105482 ex
82 26.5050666264724 2.89426769712009 0.672469763318077 ex
83 34.4888268935028 4.76819036947563 2.63363114837557 ex
84 33.0599713318516 13.5696016915608 5.06024486524984 ex
85 20.5386250191368 4.3965748893097 5.63181736203842 ex
86 27.3011645488441 14.8777724741958 12.6522280252539 ex
87 22.7466140945908 5.94539054739289 16.6836911595892 ex
88 28.7644741106778 16.6127131755929 2.70431817881763 ex
89 29.9772621963639 10.9184594836552 15.565985456109 ex
90 20.8392670950852 17.8361476263963 14.1346495936159 ex
91 25.1353545845486 2.2789109160658 15.0848925830796 ex
92 31.684933538083 17.0506431588437 10.7808580326382 ex
93 29.2590757925063 17.8031302476302 8.29037464014255 ex
94 21.7786859038752 14.1301587098278 12.7039942434058 ex
95 18.7195616876706 7.30256620468572 8.38042791094631 ex
96 18.0395466173068 6.11027828743681 3.69817864475772 ex
97 31.530498722801 14.9186686866451 12.872804928571 ex
98 22.291753225727 17.5313292550854 3.46375128393993 ex
99 28.6739734206349 11.0418111176696 0.239648080896586 ex
100 25.6796747429762 15.4917718989309 1.51921686413698 ex
101 33.337997196475 15.6492843255401 7.61326190410182 ex
102 32.8056512295734 1.61297174333595 4.83992143347859 ex
103 34.2501133487094 0.20342499925755 5.81456186505966 ex
104 21.7085385778919 2.30213966174051 1.89691748446785 ex
105 30.9531401339918 1.10723776021041 9.46938236383721 ex
106 18.361206151545 16.9822713918984 4.33469196339138 ex
107 21.8232440648135 17.9114898983389 12.6461038487032 ex
108 31.7102866342757 3.03258238686249 17.7483835862949 ex
109 34.2887887635734 9.52382794115692 13.5856959230732 ex
110 26.3325159563683 5.78198942914605 14.5522428888362 ex
111 27.6652408887167 15.1849385383539 7.51410051807761 ex
112 30.6410339206923 15.8162638372742 14.742573346477 ex
113 27.4144909838215 7.25780184031464 14.6827470108401 ex
114 31.1283250867855 6.77689268370159 10.3440161794424 ex
115 35.8283354826272 8.71493507595733 9.51638306630775 ex
116 33.8873626252171 9.28501505125314 5.8798238565214 ex
117 26.5729600817431 12.8140581101179 16.3489033265505 ex
118 18.4106768707279 15.7799464138225 11.0180602611508 ex
119 35.2790413703769 12.8861913178116 17.6209286141675 ex
120 34.2381981618237 17.8028748731595 6.57107818918303 ex
121 18.3375530776102 16.7950168643147 8.64179993257858 ex
122 27.6907398034818 5.27935118181631 2.77227021451108 ex
123 22.3912235822063 14.4774702321738 2.64856226718985 ex
124 22.1307382066734 3.21210584393702 10.018925626995 ex
125 29.5908198824618 4.27754813968204 4.59910107427277 ex
126 21.600270235911 4.2794961722102 12.6376568928827 ex
127 33.5415578521788 10.3068583097775 1.47998277633451 ex
128 18.3930308653507 1.49153722985648 17.0835053757764 ex
129 19.3090712914709 17.8255010161083 2.05218131700531 ex
130 21.3398237193469 2.01377228694037 8.09304896229878 ex
131 34.453729017172 15.9358263991307 2.49453696538694 ex
132 27.0869323536754 7.30295623163693 15.5861535510048 ex
133 25.9564983183518 10.2068101582117 11.2967886372935 ex
134 20.1970119087491 7.832908825716 8.87493855087087 ex
135 24.3607515022159 16.6145140579902 9.28955392027274 ex
136 30.8356689889915 2.32273396733217 9.00005419552326 ex
137 20.8639650680125 10.9869493101723 14.2722379881889 ex
138 23.4402649181429 16.8957883764524 12.87634578906 ex
139 31.5429127253592 3.75589192216285 13.2495561020914 ex
140 33.7074971285183 6.12433350994252 15.0780743120704 ex
141 22.6871049343608 17.5824153556023 8.93461907561868 ex
142 35.9923638997134 2.36583738471381 5.73453288758174 ex
143 29.6198966272641 0.807307945564389 10.8268125413451 ex
144 22.0059700822458 10.0844949535094 4.99440840026364 ex
145 22.654943959089 9.00215315446258 0.881902873748913 ex
146 23.628491552081 4.08055256260559 12.8386416833382 ex
147 24.5645185809117 17.2289367443882 12.6919240581337 ex
148 18.042703617597 16.1232000694145 1.45966965891421 ex
149 25.3800444577355 1.19180724886246 16.4906809909735 ex
150 24.5653490053955 16.5949170398526 17.5971098570153 ex
151 32.9357261331752 6.18627193407156 4.67771309730597 ex
152 29.4795937566087 9.74464579904452 0.365529853384942 ex
153 22.5826657733414 1.44084923132323 14.2397245448083 ex
154 32.0148507936392 7.51484874961898 9.1819880255498 ex
155 21.8692475515418 4.92891711252742 4.42887115478516 ex
156 34.0467086364515 11.6045543176588 9.36051850346848 ex
157 32.5241595197003 4.0272221704945 1.03694984363392 ex
158 30.4977938048542 10.9297277920414 11.192205394851 ex
159 34.3820209272671 9.9111396826338 7.10708565404639 ex
160 29.3407988967374 11.1259880480357 2.72564498893917 ex
161 20.2054758905433 15.4935240477789 13.1433221301995 ex
162 31.3149790046737 13.9995380300097 14.4878405581694 ex
163 32.8683912809938 12.4350490926299 9.84103488130495 ex
164 18.6590269175358 9.51851285411976 17.9951315650251 ex
165 29.8860178168397 8.81248457566835 12.1737217861228 ex
166 20.3538807649165 11.3086329216603 7.96623592241667 ex
167 34.3271847483702 0.998032193165272 9.61821754649282 ex
168 32.043076670263 12.7421739336569 11.2056767661124 ex
169 22.7678599641658 2.37058024434373 15.1852616583928 ex
170 30.993439067388 17.3142418521456 2.36839939909987 ex
171 35.535452500917 16.7755767633207 11.5620953454636 ex
172 30.9844235188793 7.19128626096062 13.7809498587158 ex
173 32.5771999093704 16.9174879866187 2.1656019827351 ex
174 30.978468576679 3.25686432980001 9.23007322847843 ex
175 28.0128896392416 4.27723084529862 3.27469154447317 ex
176 31.3902405567933 12.38804853498 17.7604694650508 ex
177 22.3724600176793 14.6745735292789 12.6475184017327 ex
178 31.8870890417602 8.44022222352214 2.08642956032418 ex
179 22.4776054674294 13.0388502818532 8.92228056048043 ex
180 32.0436331371311 17.8375618213322 7.45391355222091 ex
181 22.9618827993982 5.42638712376356 0.458758499473333 ex
182 23.5722734343726 6.57197264931165 1.05773943918757 ex
183 33.9194568265229 16.1284363297746 3.78757211146876 ex
184 27.1069795899093 16.3745972684119 8.84301119041629 ex
185 35.0442596056964 5.33209450496361 6.07826460665092 ex
186 23.2683482028078 17.5859751738608 9.19498323276639 ex
187 34.8485374161974 1.40527307172306 0.513131121173501 ex
188 24.5522273175884 1.78266574419104 14.3541493972298 ex
189 29.8519229935482 16.4324692625087 15.7728864850942 ex
190 19.5835412314627 10.8029998757411 10.4724316999782 ex
191 27.2278336600866 8.19660203671083 1.7787440828979 ex
192 29.5544624936301 9.76184346037917 9.16039397916757 ex
193 20.8013450913131 2.13067217473872 10.9882080936804 ex
194 25.3499515971635 11.048700182233 2.37269308557734 ex
195 28.6946152534802 9.89892522222362 10.9729832997546 ex
196 20.6877385941334 9.35986196366139 7.8134457829874 ex
197 32.82381407707 15.7872263761237 16.3691638284363 ex
198 30.5844747626688 4.22653124667704 14.984723561909 ex
199 31.2773887391668 1.22630235902034 9.1088380406145 ex
200 29.2590206821915 3.80996342981234 12.5912020506803 ex
201 33.264828487765 15.1739706587978 3.03417737060227 ex
202 22.0497205373831 5.53749207546934 10.3099778005853 ex
203 35.1029100371525 15.9476008510683 3.01793942088261 ex
204 28.4078133902512 4.50994873675518 16.2485932905693 ex
205 21.957477529766 0.937000210629776 3.44225988793187 ex
206 34.5374299038667 6.68161692260765 14.3431316788774 ex
207 28.0416385114659 0.159791244892403 11.623477795627 ex
208 24.695004561916 12.1582514827605 4.58123045088723 ex
209 27.7655079185497 4.0615448015742 7.08423531264998 ex
210 23.739381602034 14.0857310569845 16.8054617077578 ex
211 33.7019109297544 10.5672645540908 9.99933202844113 ex
212 35.8965941304341 13.5123044487555 17.9894539169036 ex
213 30.6611625924706 1.22000424703583 3.28999194246717 ex
214 21.8310899247881 0.0852124472148716 13.9696103183087 ex
215 26.1302558451425 6.16830119653605 0.329062150325626 ex
216 32.80801017466 6.1647149878554 8.18014596495777 ex
217 19.1134471576661 17.5963980692904 3.91448303265497 ex
218 19.3005165697541 6.85837631393224 13.5190257655922 ex
219 27.5752449498978 11.1836832670961 2.07964573125355 ex
