# 5000 of 40000
# Minimum x: 0
# Minimum y: 0
# Minimum z: 0
# Maximum x: 36
# Maximum y: 36
# Maximum z: 36
# <local id> <pos x> <pos y> <pos z> <type>
# Number of local subdomains: 1
# Local subdomain 0 boundaries (18, 18, -0) - (36, 36, 18)
1 27.6558313115966 22.1544834848028 6.36292465194128 ex
2 25.0151517679915 22.3166330861859 1.46744595188648 ex
3 35.9595032061916 21.6551339649595 0.775969730922952 ex
4 23.5052461812738 33.0688601983711 12.8007395793684 ex
5 34.1997721234802 24.3752375806216 8.14561864361167 ex
6 30.1985532823019 20.8082186172251 14.0137831587344 ex
7 22.5052356636152 24.8987053276505 13.6076187905855 ex
8 33.1206103062723 24.754422678845 1.0696935725864 ex
9 34.4771859741304 23.0618468800094 15.0784532208927 ex
10 20.9026258131489 22.2155169588514 16.7715154709294 ex
11 32.2013817911502 18.254252722254 7.59283761889674 ex
12 34.4227456375957 30.4750130847096 7.12456241832115 ex
13 32.9479945409112 32.5400752641726 13.1466087894514 ex
14 24.6656487453729 35.9076323444024 9.19252312625758 ex
15 24.234584201593 34.0705421867315 16.439039999852 ex
16 18.4858138165437 20.3240631329827 3.45076043857262 ex
17 24.9229412255809 28.7594475110527 13.4438615506515 ex
18 18.3322026792448 27.3686443734914 6.29486596980132 ex
19 22.6967514520511 32.8582121480722 3.64408421749249 ex
20 26.7656308240257 34.7382446283009 4.97375559830107 ex
21 25.1435113421176 30.0238923863508 14.9559731429908 ex
22 21.3022595914081 27.8956074942835 6.62906533502974 ex
23 35.8252529243473 24.0496413402725 11.8701332167257 ex
24 24.6050373045728 27.4215746163391 9.05461074248888 ex
25 34.6909065425862 29.6648977915756 13.9045881514903 ex
26 28.5411360061262 22.006672355812 13.4019444468431 ex
27 23.3283703376073 31.2175766839646 12.5573697604705 ex
28 30.9079583131243 25.209116891725 7.69955087546259 ex
29 27.5466986810789 34.6638545582537 11.3966404788662 ex
30 34.3362312314566 28.798284211196 9.58743545599282 ex
31 25.1082020555623 32.3700627679937 13.7212964724749 ex
32 34.4482223445084 20.3340076168533 14.1753288356122 ex
33 26.3301932075992 35.2855113570113 6.58594319224358 ex
34 34.3144874847494 28.9300450189039 10.9029217846692 ex
35 31.4007366211154 34.6483484953642 1.04439526610076 ex
36 19.5301597618964 31.0066838387866 3.89105193759315 ex
37 18.9482009639032 29.1606653358322 7.75454058172181 ex
38 21.8354652221315 29.0645900159143 13.3695305187721 ex
39 19.216939647682 30.4906471387949 5.92328492505476 ex
40 20.7232454270124 34.0616297894157 11.570034581935 ex
41 25.8049021880142 22.947097850265 15.6812285096385 ex
42 23.3736143768765 20.1833992910106 0.0595101045910269 ex
43 28.5308633586392 24.3066333900206 1.44039042689838 ex
44 21.9632800989784 21.9368790034205 17.7592814643867 ex
45 21.2786558307707 34.49986812938 3.79367253929377 ex
46 19.6513314200565 19.6777671931777 8.87546016369015 ex
47 32.3516197102144 31.3822406677064 13.0989527152851 ex
48 31.9561880796682 27.2105337439571 11.9594655300025 ex
49 19.5634968676604 23.0499970817473 6.23080081678927 ex
50 25.491174508119 33.0115855790209 17.6708274318371 ex
51 20.431465039961 24.5723993163556 11.4005539596546 ex
52 22.1667221153621 29.8975189034827 17.7212013110984 ex
53 23.971123599913 33.3294737271499 17.1351988164242 ex
54 34.7200041916221 34.5670961269643 3.73096994287334 ex
55 19.3785326676443 34.2313269092701 5.78964710258879 ex
